Date,Open,High,Low,Close,Adj Close,Volume
2011-11-14,31.980000,32.560001,29.959999,30.040001,28.612120,129493775
2011-11-21,29.459999,32.080002,29.459999,30.200001,28.764515,108854725
2011-11-28,30.200001,31.600000,27.959999,30.400000,28.955006,188472595
2011-12-05,30.600000,31.400000,29.360001,29.760000,28.345430,92642875
2011-12-12,30.200001,30.780001,28.500000,30.540001,29.088354,110025435
2011-12-19,30.480000,31.860001,29.879999,31.799999,30.288460,64104070
2011-12-26,31.799999,31.799999,30.799999,31.219999,29.736031,22670750
2012-01-02,31.219999,32.000000,30.780001,30.900000,29.431242,51981455
2012-01-09,30.920000,34.299999,30.059999,34.020000,32.402946,123931360
2012-01-16,33.820000,36.860001,33.279999,36.340000,34.612663,117489065
2012-01-23,36.340000,36.759998,36.160000,36.259998,34.536469,24384085
2012-01-30,37.000000,38.200001,36.220001,37.180000,35.412739,132757225
2012-02-06,37.520000,38.259998,36.340000,37.200001,35.431789,107261785
2012-02-13,37.779999,40.919998,37.119999,39.599998,37.717701,113426870
2012-02-20,40.000000,40.279999,38.299999,39.980000,38.079647,79530335
2012-02-27,39.840000,40.720001,39.040001,40.000000,38.098694,89219785
2012-03-05,39.599998,40.520000,38.720001,39.759998,37.870102,61199975
2012-03-12,39.599998,44.000000,39.340000,43.400002,41.337086,156948515
2012-03-19,43.400002,45.080002,43.080002,44.400002,42.289547,139939515
2012-03-26,44.000000,44.799999,42.119999,43.320000,41.260880,72418795
2012-04-02,43.880001,45.000000,42.439999,44.560001,42.441944,47526140
2012-04-09,44.560001,45.880001,43.000000,45.240002,43.089622,73356545
2012-04-16,46.000000,48.040001,45.240002,46.799999,44.575470,81273940
2012-04-23,47.000000,48.200001,45.360001,46.799999,44.575470,102120580
2012-04-30,47.400002,49.759998,47.320000,48.520000,46.213715,65198255
2012-05-07,46.200001,47.000000,44.040001,44.720001,42.594341,117045845
2012-05-14,44.799999,46.560001,42.799999,44.799999,42.670532,150081425
2012-05-21,43.799999,44.119999,40.720001,43.400002,42.037712,150669445
2012-05-28,43.200001,43.480000,42.000000,42.799999,41.456547,85712795
2012-06-04,41.599998,44.799999,40.880001,44.119999,42.735111,78329870
2012-06-11,44.959999,46.400002,44.759998,46.040001,44.594849,68052255
2012-06-18,47.000000,48.200001,44.439999,44.560001,43.161297,87267385
2012-06-25,44.759998,45.400002,43.200001,45.200001,43.781208,92949645
2012-07-02,45.200001,48.119999,45.200001,47.119999,45.640942,48359575
2012-07-09,46.040001,46.799999,43.880001,44.720001,43.316277,65825755
2012-07-16,45.599998,46.680000,44.040001,46.400002,44.943542,90718010
2012-07-23,45.080002,46.160000,44.360001,45.799999,44.362381,73951975
2012-07-30,46.680000,46.720001,44.919998,46.080002,44.633587,66419810
2012-08-06,46.880001,48.400002,45.599998,46.560001,45.098518,83206855
2012-08-13,45.959999,50.560001,44.919998,49.639999,48.081844,169941735
2012-08-20,49.639999,50.279999,48.480000,49.000000,47.461929,57919565
2012-08-27,49.119999,49.400002,47.200001,47.400002,45.912155,56914725
2012-09-03,47.759998,48.880001,46.599998,48.639999,47.113232,58273100
2012-09-10,49.400002,52.119999,48.759998,51.119999,49.515381,85567075
2012-09-17,52.000000,52.000000,49.799999,50.799999,49.205433,70532905
2012-09-24,51.000000,53.000000,50.200001,52.840000,51.181396,75036165
2012-10-01,52.840000,53.759998,52.439999,52.799999,51.142654,39109725
2012-10-08,52.000000,52.799999,51.240002,51.759998,50.135300,51208010
2012-10-15,51.919998,52.880001,51.000000,52.360001,50.716465,48973675
2012-10-22,52.320000,54.919998,52.000000,53.360001,51.685078,62856115
2012-10-29,53.000000,56.200001,52.759998,55.639999,53.893509,67618540
2012-11-05,55.000000,55.560001,53.279999,53.400002,51.723816,67752555
2012-11-12,53.599998,54.880001,48.639999,49.639999,48.081844,146992200
2012-11-19,49.200001,52.360001,48.480000,51.279999,49.670364,105891235
2012-11-26,50.919998,51.439999,49.840000,50.639999,49.050453,85297050
2012-12-03,50.119999,51.000000,47.840000,50.200001,48.624268,111588010
2012-12-10,50.599998,50.919998,49.639999,50.320000,48.740494,70133665
2012-12-17,50.000000,50.240002,49.119999,49.560001,48.004353,77449100
2012-12-24,50.040001,50.240002,49.040001,50.000000,48.430542,29812890
2012-12-31,50.000000,52.320000,49.520000,51.840000,50.212788,68966555
2013-01-07,51.959999,51.959999,50.400002,51.040001,49.437901,82513135
2013-01-14,51.279999,54.360001,50.639999,54.080002,52.382477,139600295
2013-01-21,54.560001,54.599998,53.360001,53.439999,51.762562,89345845
2013-01-28,53.599998,54.560001,53.040001,53.720001,52.033779,67631250
2013-02-04,54.720001,54.720001,52.680000,54.119999,52.421219,64367915
2013-02-11,54.119999,55.320000,53.799999,54.880001,53.157364,25109255
2013-02-18,54.799999,55.759998,52.720001,52.880001,51.220142,100028005
2013-02-25,53.320000,54.200001,52.520000,53.720001,52.033779,84014645
2013-03-04,54.240002,56.959999,54.040001,56.880001,55.094585,121989175
2013-03-11,57.000000,57.200001,54.480000,54.840000,53.118618,167978975
2013-03-18,54.639999,54.720001,48.000000,49.080002,47.539421,265773540
2013-03-25,48.599998,51.000000,47.880001,49.360001,47.810627,143403110
2013-04-01,49.360001,49.360001,47.400002,47.439999,45.950893,76055225
2013-04-08,48.000000,50.599998,47.799999,50.000000,48.430542,114430890
2013-04-15,49.400002,50.919998,48.599998,50.599998,49.011711,111509705
2013-04-22,50.799999,52.000000,50.080002,51.799999,50.174046,77374175
2013-04-29,52.400002,56.400002,51.919998,54.200001,52.498707,96011505
2013-05-06,55.200001,55.400002,54.160000,55.360001,53.622295,44623285
2013-05-13,54.759998,59.080002,53.279999,58.439999,56.605618,106371860
2013-05-20,58.599998,62.000000,57.959999,59.880001,58.000420,161344770
2013-05-27,59.880001,61.919998,59.439999,61.560001,60.665764,83260925
2013-06-03,61.240002,63.000000,59.400002,59.959999,59.089008,78297560
2013-06-10,60.000000,62.799999,58.439999,60.160000,59.286106,85597210
2013-06-17,60.279999,61.599998,56.040001,57.160000,56.329681,130834250
2013-06-24,56.360001,61.200001,53.880001,60.840000,59.956226,139240440
2013-07-01,60.840000,62.720001,59.200001,61.680000,60.784027,70982900
2013-07-08,61.360001,62.520000,59.200001,61.959999,61.059959,73558085
2013-07-15,62.000000,67.040001,61.959999,66.760002,65.790237,120625220
2013-07-22,66.959999,70.080002,65.080002,69.480003,68.470726,92338875
2013-07-29,70.160004,72.800003,69.680000,72.040001,70.993538,132562130
2013-08-05,72.239998,76.000000,70.839996,71.480003,70.441666,95944135
2013-08-12,71.400002,75.760002,70.279999,73.320000,72.254951,115062840
2013-08-19,73.199997,74.919998,70.199997,71.160004,70.126320,90513610
2013-08-26,70.440002,73.599998,70.400002,72.720001,71.663658,63036810
2013-09-02,73.839996,77.959999,73.400002,77.400002,76.275681,98411980
2013-09-09,77.760002,82.839996,77.400002,82.160004,80.966530,89752615
2013-09-16,83.599998,84.480003,80.120003,82.040001,80.848274,107905590
2013-09-23,82.040001,83.639999,80.000000,83.559998,82.346191,82672220
2013-09-30,81.199997,84.120003,80.480003,83.839996,82.622124,60640390
2013-10-07,83.919998,85.480003,81.680000,83.800003,82.582695,88675650
2013-10-14,83.800003,86.400002,83.519997,85.959999,84.711334,50532825
2013-10-21,89.599998,91.000000,84.199997,85.239998,84.001778,91117485
2013-10-28,85.959999,87.919998,82.160004,84.519997,83.292244,93003605
2013-11-04,85.239998,85.239998,79.400002,80.279999,79.113846,89888745
2013-11-11,80.480003,84.080002,77.559998,83.919998,82.700966,150244180
2013-11-18,85.800003,85.919998,82.519997,84.919998,83.686432,103764185
2013-11-25,86.000000,89.879997,85.360001,89.680000,88.377304,114349495
2013-12-02,90.000000,92.400002,88.000000,92.000000,90.663597,92295285
2013-12-09,96.000000,96.000000,92.320000,93.239998,91.885582,91171820
2013-12-16,93.839996,95.320000,91.800003,92.720001,91.373138,82436725
2013-12-23,93.080002,96.879997,92.559998,96.639999,95.236183,43668780
2013-12-30,97.599998,101.000000,97.160004,98.800003,97.364822,68915435
2014-01-06,98.800003,101.099998,98.000000,99.480003,98.034935,95180220
2014-01-13,99.879997,107.199997,97.400002,105.800003,104.263138,106801480
2014-01-20,105.599998,106.400002,99.599998,100.199997,98.744469,133706065
2014-01-27,98.400002,109.000000,96.239998,108.699997,107.121010,188257630
2014-02-03,108.699997,108.699997,100.000000,104.900002,103.376198,146503360
2014-02-10,106.099998,110.800003,105.000000,109.699997,108.106483,140169785
2014-02-17,112.000000,118.199997,111.800003,116.099998,114.413506,159354375
2014-02-24,116.800003,126.199997,114.199997,124.500000,122.691498,146403980
2014-03-03,121.400002,129.199997,120.199997,126.099998,124.268242,130362970
2014-03-10,123.900002,126.199997,109.599998,112.800003,111.161461,199633170
2014-03-17,111.800003,116.099998,107.599998,114.500000,112.836746,218247970
2014-03-24,117.699997,118.400002,102.599998,107.000000,105.445702,222526925
2014-03-31,108.400002,115.300003,102.400002,105.000000,103.474747,162445710
2014-04-07,100.800003,113.099998,99.400002,105.000000,103.474747,256856890
2014-04-14,104.400002,107.199997,102.599998,105.099998,103.573296,93321130
2014-04-21,105.099998,108.800003,104.199997,104.699997,103.179100,75907510
2014-04-28,102.300003,103.199997,96.519997,99.080002,97.640739,144301835
2014-05-05,99.959999,100.000000,93.000000,95.760002,94.368973,113106140
2014-05-12,96.199997,112.000000,96.000000,108.800003,107.219551,142126244
2014-05-19,107.000000,113.800003,106.099998,111.099998,109.728195,117020943
2014-05-26,112.000000,114.500000,108.500000,109.300003,107.950424,82055206
2014-06-02,109.300003,112.300003,107.699997,108.199997,106.863998,65646670
2014-06-09,109.000000,119.500000,108.800003,116.099998,114.666451,109271364
2014-06-16,117.000000,118.000000,114.599998,115.800003,114.370163,70525976
2014-06-23,115.500000,118.900002,114.000000,118.400002,116.938057,93009010
2014-06-30,119.300003,125.800003,116.500000,125.099998,123.555328,96957562
2014-07-07,125.599998,125.900002,120.099998,121.599998,120.098534,90840176
2014-07-14,122.800003,124.900002,121.500000,122.900002,121.382500,60744376
2014-07-21,122.199997,125.500000,121.300003,124.900002,123.357803,84243351
2014-07-28,125.699997,130.899994,125.000000,128.199997,126.617058,110626235
2014-08-04,128.000000,134.000000,127.599998,129.800003,128.197311,102013245
2014-08-11,131.500000,134.000000,129.100006,130.300003,128.691116,119127334
2014-08-18,130.800003,132.399994,127.400002,130.699997,129.086166,86140523
2014-08-25,130.000000,130.699997,125.599998,126.500000,124.938042,70952312
2014-09-01,127.000000,129.899994,125.000000,128.300003,126.715813,69024633
2014-09-08,127.500000,128.300003,120.199997,122.900002,121.382500,93817468
2014-09-15,123.000000,126.800003,120.800003,125.199997,123.654083,108331891
2014-09-22,124.199997,124.699997,115.599998,116.500000,115.061516,121183741
2014-09-29,115.500000,116.800003,112.800003,116.000000,114.567688,86562107
2014-10-06,116.500000,121.900002,115.599998,115.699997,114.271385,77377211
2014-10-13,114.500000,116.000000,112.300003,112.699997,111.308434,83009199
2014-10-20,114.199997,121.500000,113.199997,119.500000,118.024475,65069227
2014-10-27,119.000000,124.000000,116.699997,123.599998,122.073853,77540349
2014-11-03,125.000000,125.000000,121.500000,123.099998,121.580009,64254947
2014-11-10,125.000000,132.199997,124.699997,131.899994,130.271347,147790382
2014-11-17,134.000000,134.899994,123.300003,124.199997,122.666435,113296359
2014-11-24,126.199997,127.000000,123.599998,124.000000,122.468910,91759707
2014-12-01,121.699997,122.500000,117.199997,118.900002,117.431885,145099779
2014-12-08,120.500000,120.699997,113.000000,113.699997,112.296097,114723150
2014-12-15,113.000000,117.500000,104.500000,115.699997,114.271385,194948509
2014-12-22,117.400002,117.400002,110.800003,112.699997,111.308434,54983374
2014-12-29,115.500000,115.500000,111.300003,112.800003,111.407219,44034942
2015-01-05,113.500000,129.000000,112.800003,127.199997,125.629395,173831771
2015-01-12,129.000000,129.000000,121.599998,121.900002,120.394836,92797448
2015-01-19,124.300003,134.899994,122.199997,132.699997,131.061478,134607439
2015-01-26,136.699997,138.000000,129.500000,132.000000,130.370132,119637085
2015-02-02,129.899994,137.300003,129.899994,134.199997,132.542969,70456683
2015-02-09,133.600006,134.000000,128.000000,130.199997,128.592346,78073064
2015-02-16,130.100006,132.300003,129.500000,129.899994,128.296051,25835510
2015-02-23,132.699997,136.699997,131.100006,135.899994,134.221985,100012667
2015-03-02,136.699997,138.000000,131.000000,131.699997,130.073837,68863979
2015-03-09,132.000000,134.800003,130.199997,133.600006,131.950378,72888626
2015-03-16,133.000000,148.800003,131.699997,142.600006,140.839264,200186084
2015-03-23,144.100006,146.600006,140.300003,141.899994,140.147873,102692189
2015-03-30,145.800003,151.399994,144.000000,149.800003,147.950348,79463210
2015-04-06,149.800003,170.399994,149.800003,161.800003,159.802185,140617603
2015-04-13,165.000000,171.000000,155.000000,158.800003,156.839233,203298177
2015-04-20,159.899994,165.600006,152.500000,161.600006,159.604645,118895657
2015-04-27,161.600006,165.399994,160.699997,160.899994,158.913269,82346555
2015-05-04,159.500000,161.100006,151.800003,154.000000,152.098495,99328161
2015-05-11,155.300003,163.899994,155.300003,162.300003,160.295990,109729596
2015-05-18,162.699997,163.199997,156.000000,158.800003,157.190063,75049200
2015-05-25,158.800003,162.199997,153.600006,155.699997,154.121460,86728595
2015-06-01,155.699997,159.500000,154.100006,154.699997,153.131607,79931964
2015-06-08,153.199997,157.500000,152.100006,157.199997,155.606247,70413027
2015-06-15,158.300003,158.399994,153.000000,154.199997,152.636673,57782738
2015-06-22,155.699997,163.800003,154.600006,159.899994,158.278885,83248141
2015-06-29,159.199997,159.899994,150.000000,155.100006,153.527542,83969439
2015-07-06,153.699997,156.000000,131.399994,148.899994,147.390411,228989392
2015-07-13,150.000000,154.300003,146.100006,153.600006,152.042770,79499744
2015-07-20,156.000000,157.899994,150.500000,151.500000,149.964050,60014081
2015-07-27,150.300003,150.800003,141.100006,144.699997,143.232986,99152684
2015-08-03,144.000000,144.800003,139.000000,142.100006,140.659348,64701870
2015-08-10,140.000000,145.899994,133.899994,143.399994,141.946167,124225344
2015-08-17,143.800003,144.300003,130.000000,131.399994,130.067825,110164501
2015-08-24,128.000000,136.199997,124.000000,130.699997,129.374908,207579203
2015-08-31,132.500000,133.600006,125.199997,127.400002,126.108383,84495175
2015-09-07,126.599998,135.000000,125.099998,127.400002,126.108383,114875087
2015-09-14,127.599998,137.699997,127.300003,135.300003,133.928299,106067121
2015-09-21,134.100006,134.899994,128.800003,131.000000,129.671890,88079653
2015-09-28,131.000000,135.800003,125.300003,135.500000,134.126266,77324416
2015-10-05,139.500000,144.100006,138.000000,141.899994,140.461365,97945990
2015-10-12,143.699997,147.899994,141.399994,146.600006,145.113739,66847045
2015-10-19,148.000000,149.800003,145.100006,149.199997,147.687363,50960445
2015-10-26,152.000000,152.000000,145.100006,146.600006,145.113739,63313720
2015-11-02,148.800003,156.699997,146.199997,154.500000,152.933624,87892930
2015-11-09,153.500000,155.699997,148.399994,152.199997,150.656937,89572856
2015-11-16,148.800003,155.399994,148.600006,155.100006,153.527542,63696663
2015-11-23,156.500000,158.300003,152.300003,153.199997,151.646805,66844709
2015-11-30,153.600006,157.500000,149.000000,151.000000,149.469101,157353834
2015-12-07,152.600006,152.699997,146.899994,147.600006,146.103607,91013307
2015-12-14,145.500000,153.699997,143.000000,151.300003,149.766083,81615067
2015-12-21,151.100006,153.000000,149.300003,151.800003,150.261017,28125476
2015-12-28,152.399994,152.699997,150.300003,152.500000,150.953918,28062378
2016-01-04,151.399994,152.000000,140.000000,142.600006,141.154297,90062994
2016-01-11,138.199997,141.300003,135.000000,137.000000,135.611053,118787391
2016-01-18,135.000000,140.000000,133.100006,139.000000,137.590775,126051427
2016-01-25,140.000000,145.000000,139.000000,144.899994,143.430954,136302014
2016-02-01,146.300003,147.699997,140.000000,143.899994,142.441086,89030790
2016-02-08,143.899994,143.899994,132.100006,133.300003,131.948563,61081764
2016-02-15,136.699997,142.699997,135.300003,141.199997,139.768478,87332230
2016-02-22,141.000000,143.199997,138.600006,142.699997,141.253265,64859699
2016-02-29,142.699997,149.399994,139.600006,147.199997,145.707626,89942641
2016-03-07,148.000000,148.600006,143.399994,148.100006,146.598511,66854502
2016-03-14,149.000000,159.199997,148.399994,157.899994,156.299164,125468060
2016-03-21,158.600006,159.899994,157.100006,158.800003,157.190063,72443012
2016-03-28,158.800003,159.600006,157.000000,158.500000,156.893066,71204856
2016-04-04,158.500000,162.000000,154.399994,160.000000,158.377884,69195655
2016-04-11,158.199997,167.199997,158.199997,165.300003,163.624161,90962861
2016-04-18,165.000000,166.500000,160.199997,162.800003,161.149490,60168407
2016-04-25,160.399994,162.600006,158.399994,158.899994,157.289032,60488417
2016-05-02,158.899994,158.899994,152.199997,153.899994,152.339722,61250528
2016-05-09,155.500000,158.399994,153.699997,155.100006,153.527542,64226019
2016-05-16,156.100006,164.300003,155.300003,158.500000,156.893066,119326018
2016-05-23,159.600006,171.800003,158.800003,171.199997,169.972504,101856424
2016-05-30,171.199997,173.699997,168.399994,170.800003,169.575394,144243188
2016-06-06,170.100006,178.500000,170.100006,175.100006,173.844559,73643499
2016-06-13,170.100006,174.100006,167.300003,168.899994,167.688995,90715968
2016-06-20,170.000000,177.899994,168.100006,173.800003,172.553879,81978090
2016-06-27,170.100006,176.600006,167.000000,176.100006,174.837387,64083134
2016-07-04,178.100006,179.500000,173.000000,177.000000,175.730927,59290867
2016-07-11,179.899994,186.199997,178.500000,184.800003,183.475006,66057894
2016-07-18,184.000000,186.500000,183.100006,185.199997,183.872131,57737391
2016-07-25,186.899994,189.800003,185.199997,186.500000,185.162811,59582449
2016-08-01,187.000000,187.699997,181.500000,184.600006,183.276428,58812868
2016-08-08,186.199997,191.500000,186.199997,187.800003,186.453506,57087003
2016-08-15,188.000000,205.000000,188.000000,201.800003,200.353104,110112584
2016-08-22,202.000000,205.399994,199.199997,200.399994,198.963150,53073238
2016-08-29,200.800003,205.000000,200.000000,201.800003,200.353104,66940902
2016-09-05,204.600006,216.800003,203.600006,213.800003,212.267075,91338125
2016-09-12,210.000000,212.199997,206.399994,209.800003,208.295761,60543575
2016-09-19,211.800003,220.800003,207.600006,218.199997,216.635513,84862922
2016-09-26,217.399994,218.399994,212.199997,213.000000,211.472794,67474052
2016-10-03,216.399994,218.000000,215.399994,216.199997,214.649872,43966311
2016-10-10,216.199997,218.199997,208.399994,209.000000,207.501495,60282296
2016-10-17,209.000000,215.399994,207.199997,214.199997,212.664215,37846483
2016-10-24,213.800003,216.199997,205.199997,208.000000,206.508667,61289880
2016-10-31,209.000000,209.600006,199.500000,200.000000,198.566010,75476807
2016-11-07,199.000000,209.399994,199.000000,200.000000,198.566010,126422850
2016-11-14,195.800003,199.500000,189.699997,195.399994,193.999008,152385407
2016-11-21,195.100006,196.300003,191.699997,193.000000,191.616211,67061200
2016-11-28,193.000000,197.800003,189.600006,191.000000,189.630554,101311306
2016-12-05,190.000000,193.399994,186.399994,188.199997,186.850632,74441611
2016-12-12,189.899994,189.899994,182.300003,183.899994,182.581451,102462165
2016-12-19,182.199997,183.800003,179.600006,179.699997,178.411575,66487328
2016-12-26,179.699997,190.800003,179.699997,189.699997,188.339859,53923930
2017-01-02,189.699997,196.800003,188.000000,195.100006,193.701157,61669527
2017-01-09,196.699997,201.399994,195.199997,199.699997,198.268158,76456317
2017-01-16,199.699997,200.600006,196.000000,197.699997,196.282501,48759258
2017-01-23,196.399994,205.600006,196.399994,204.399994,202.934464,62657244
2017-01-30,204.399994,208.399994,200.800003,205.000000,203.530167,46264844
2017-02-06,206.399994,207.399994,202.399994,202.600006,201.147369,63066831
2017-02-13,203.000000,215.000000,202.199997,212.199997,210.678543,93406965
2017-02-20,213.199997,216.399994,210.000000,211.199997,209.685715,76601846
2017-02-27,211.000000,213.600006,204.199997,207.199997,205.714401,81697897
2017-03-06,206.600006,213.000000,206.600006,212.399994,210.877106,64275066
2017-03-13,213.000000,222.800003,212.800003,222.000000,220.408295,95136220
2017-03-20,222.000000,229.800003,218.199997,225.199997,223.585327,133944629
2017-03-27,225.199997,230.199997,222.600006,222.800003,221.202545,84652178
2017-04-03,226.000000,228.800003,222.399994,227.199997,225.570999,60736453
2017-04-10,228.000000,233.800003,224.199997,230.600006,228.946625,53326582
2017-04-17,230.600006,239.600006,228.000000,236.399994,234.705017,69811356
2017-04-24,240.000000,245.000000,236.600006,243.399994,241.654831,84692013
2017-05-01,243.399994,248.399994,241.800003,243.800003,242.051971,57946669
2017-05-08,247.199997,259.200012,243.399994,258.200012,256.348724,114722000
2017-05-15,259.600006,271.399994,256.200012,268.399994,266.475586,145857522
2017-05-22,271.600006,280.600006,269.000000,278.000000,276.645996,120130619
2017-05-29,278.000000,278.200012,262.799988,270.000000,268.684967,103913299
2017-06-05,271.799988,283.399994,269.000000,277.399994,276.048920,122113580
2017-06-12,271.200012,277.399994,269.399994,272.600006,271.272308,122782356
2017-06-19,274.799988,283.799988,274.200012,280.200012,278.835297,77926486
2017-06-26,281.000000,288.399994,277.399994,279.200012,277.840179,98702415
2017-07-03,278.399994,280.799988,260.399994,269.000000,267.689850,131418192
2017-07-10,270.000000,286.399994,269.399994,284.799988,283.412872,78080409
2017-07-17,288.000000,300.600006,284.200012,297.000000,295.553436,81634274
2017-07-24,298.000000,308.600006,297.200012,304.799988,303.315460,88925456
2017-07-31,305.399994,317.799988,305.399994,311.399994,309.883331,101582896
2017-08-07,315.399994,333.000000,310.200012,310.600006,309.087219,155376550
2017-08-14,314.000000,341.000000,314.000000,325.799988,324.213165,146718009
2017-08-21,330.000000,333.000000,322.600006,328.399994,326.800507,73678926
2017-08-28,327.000000,332.200012,314.600006,326.200012,324.611237,102953807
2017-09-04,325.000000,326.799988,319.200012,321.799988,320.232635,73672569
2017-09-11,322.799988,340.600006,322.200012,338.799988,337.149872,97550662
2017-09-18,341.000000,349.600006,341.000000,346.200012,344.513824,83259501
2017-09-25,345.200012,345.799988,328.600006,336.200012,334.562561,100727906
2017-10-02,336.200012,353.600006,336.200012,352.000000,350.285583,43581682
2017-10-09,352.000000,353.799988,346.399994,349.200012,347.499237,77723776
2017-10-16,352.000000,356.399994,345.600006,349.600006,347.897278,78385402
2017-10-23,351.600006,352.600006,345.399994,347.799988,346.106018,70163488
2017-10-30,353.000000,368.399994,349.000000,368.000000,366.207672,85828809
2017-11-06,369.600006,398.600006,364.600006,385.399994,383.522888,135671547
2017-11-13,385.000000,405.000000,383.000000,403.399994,401.435242,128721428
2017-11-20,405.399994,439.600006,405.399994,415.799988,413.774811,190386615
2017-11-27,416.000000,422.799988,385.000000,385.000000,383.124847,227224997
2017-12-04,384.000000,397.799988,365.200012,394.000000,392.081024,229520325
2017-12-11,389.399994,410.799988,387.399994,389.000000,387.105347,127072779
2017-12-18,394.399994,405.799988,389.000000,405.799988,403.823547,89345499
2017-12-25,405.799988,408.200012,401.000000,406.000000,404.022583,44944312
2018-01-01,406.000000,436.399994,406.000000,433.200012,431.090118,94723644
2018-01-08,436.200012,446.399994,429.399994,442.200012,440.046265,107313433
2018-01-15,445.399994,454.000000,433.200012,452.399994,450.196564,105411494
2018-01-22,455.000000,474.600006,450.399994,471.200012,468.905029,117910857
2018-01-29,473.799988,476.600006,451.000000,452.399994,450.196564,113817645
2018-02-05,433.799988,445.799988,398.000000,407.399994,405.415741,292888099
2018-02-12,412.799988,447.000000,409.600006,447.000000,444.822876,96199133
2018-02-19,447.000000,458.000000,444.799988,453.399994,451.191681,78263766
2018-02-26,456.000000,458.000000,428.000000,436.000000,433.876465,128826136
2018-03-05,436.000000,448.200012,425.000000,447.000000,444.822876,98639320
2018-03-12,455.399994,472.799988,453.600006,465.200012,462.934265,115227999
2018-03-19,465.000000,475.600006,405.000000,420.000000,417.954376,446769365
2018-03-26,419.399994,438.600006,405.200012,409.600006,407.605042,180024025
2018-04-02,409.600006,412.399994,397.600006,405.799988,403.823547,95334637
2018-04-09,408.000000,425.600006,404.200012,408.000000,406.012817,110887653
2018-04-16,406.799988,407.799988,393.399994,400.200012,398.250854,121357824
2018-04-23,397.600006,400.200012,377.200012,388.399994,386.508270,130070280
2018-04-30,392.399994,396.799988,382.000000,382.799988,380.935547,75316169
2018-05-07,388.000000,415.000000,375.399994,408.799988,406.808929,144420124
2018-05-14,415.000000,424.200012,390.600006,411.000000,408.998230,174091258
2018-05-21,416.600006,418.000000,401.600006,404.000000,402.894958,79923998
2018-05-28,407.600006,407.600006,395.000000,404.000000,402.894958,108693748
2018-06-04,413.000000,431.600006,408.799988,415.000000,413.864868,133994128
2018-06-11,420.000000,422.399994,408.399994,410.000000,408.878540,80924916
2018-06-18,410.000000,410.000000,391.200012,397.399994,396.312988,97847210
2018-06-25,395.000000,397.799988,373.399994,393.799988,392.722839,135418271
2018-07-02,393.799988,395.000000,379.200012,386.600006,385.542542,72700194
2018-07-09,394.200012,398.000000,375.000000,381.000000,379.957855,97412794
2018-07-16,383.600006,386.200012,371.600006,376.600006,375.569916,67347510
2018-07-23,377.600006,382.799988,369.200012,373.000000,371.979736,96245467
2018-07-30,370.000000,370.799988,340.399994,349.799988,348.843201,159148615
2018-08-06,357.799988,375.600006,348.600006,370.000000,368.987946,111179435
2018-08-13,363.000000,364.600006,319.000000,337.000000,336.078217,206353197
2018-08-20,343.200012,363.200012,342.399994,354.000000,353.031708,124307790
2018-08-27,359.399994,368.799988,338.000000,340.000000,339.070007,113942062
2018-09-03,333.399994,341.000000,309.600006,316.799988,315.933472,161403426
2018-09-10,318.799988,331.799988,305.200012,330.000000,329.097351,135574149
2018-09-17,325.000000,334.399994,311.000000,334.399994,333.485321,113715251
2018-09-24,332.200012,333.200012,321.200012,323.200012,322.315979,78049435
2018-10-01,323.200012,325.000000,302.399994,305.000000,304.165741,78693488
2018-10-08,305.799988,306.799988,265.000000,288.399994,287.611145,203659303
2018-10-15,291.600006,291.600006,273.200012,282.000000,281.228668,99914226
2018-10-22,282.000000,293.799988,259.399994,260.000000,259.288818,143081588
2018-10-29,264.600006,303.799988,251.399994,303.600006,302.769592,195850680
2018-11-05,294.600006,301.799988,278.200012,279.200012,278.436340,135692947
2018-11-12,275.399994,291.399994,260.000000,290.399994,289.605682,154046053
2018-11-19,293.000000,297.600006,277.000000,291.200012,290.403503,89435543
2018-11-26,293.000000,320.799988,291.799988,312.000000,311.146606,138160665
2018-12-03,328.000000,328.399994,303.799988,310.600006,309.750427,148809019
2018-12-10,304.200012,320.799988,303.600006,308.799988,307.955353,81757450
2018-12-17,310.799988,318.600006,297.000000,315.200012,314.337860,105146437
2018-12-24,315.200012,316.799988,307.000000,310.000000,309.152069,43767976
2018-12-31,310.000000,317.200012,300.399994,310.600006,309.750427,61362237
2019-01-07,318.000000,334.600006,312.000000,331.200012,330.294098,118087703
2019-01-14,329.600006,338.000000,320.200012,337.000000,336.078217,91128089
2019-01-21,338.000000,344.399994,326.799988,343.799988,342.859619,105161540
2019-01-28,344.399994,352.000000,336.799988,348.000000,347.048126,89289814
2019-02-04,349.000000,349.000000,338.000000,345.600006,344.654694,20758938
2019-02-11,346.000000,353.000000,331.200012,333.799988,332.886963,93066072
2019-02-18,335.000000,344.200012,334.799988,344.000000,343.059082,64000780
2019-02-25,348.000000,348.799988,333.399994,336.200012,335.280426,82521646
2019-03-04,337.000000,370.000000,335.000000,347.000000,346.050873,138223697
2019-03-11,350.000000,363.600006,347.399994,359.000000,358.018036,75022234
2019-03-18,361.200012,371.200012,357.600006,365.000000,364.001617,97636639
2019-03-25,352.799988,361.799988,347.000000,361.000000,360.012573,79244804
2019-04-01,367.799988,379.600006,364.799988,376.000000,374.971558,69561538
2019-04-08,380.000000,400.399994,375.799988,393.799988,392.722839,92781905
2019-04-15,395.600006,398.399994,385.000000,391.600006,390.528870,52953355
